"Plot","releve_nr","Fys_geo_regio","Jaar","Dagnummer","Pq_grootte","pH-H20","ORG_STOF","C/N","N_totaal","P_totaal","K_CaCl2","Amerikaanse eik","Asperge_Liggende asperge","Bevertjes","Bochtige smele","Bosaardbei","Bosanemoon","Brede stekelvaren","Brede wespenorchis_Duinwespenorchis","Dalkruid","Duizendblad","Eenarig wollegras","Engels raaigras","Es","Gestreepte witbol","Gevlekte orchis_Bosorchis","Gewone dophei","Gewone vogelkers","Gewoon kweldergras","Gewoon reukgras","Grote brandnetel","Hazelaar","Hulst","Jakobskruiskruid_Duinkruiskruid","Kleine ratelaar","Kleine veenbes","Kleine zonnedauw","Knolboterbloem","Kraaihei","Kruipwilg","Moeraswespenorchis","Muurpeper","Parnassia","Peen","Pitrus","Ratelpopulier","Ruwe berk","Ruwe smele","Slanke sleutelbloem","Smalle stekelvaren","Spaanse aak","Struikhei","Tengere rus","Tweerijige zegge","Veenpluis","Watermunt","Wilde gagel","Witte klaverzuring","Zachte berk","Zandstruisgras","Zoete kers","Zomereik","X","Y","naam","lmf_indeling","bodemgebruik","OMSCHRIJVI"
"dr0582",NA,"hzn",2018,227,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.167,106.382,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0583",NA,"hzn",2016,242,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,76.2814,102.1045,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0584",NA,"hzn",2018,248,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,88.3456,100.3426,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0585",NA,"hzn",2018,249,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89.572,98.59,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0586",202503,"hzn",2019,269,19,4.38,9.86,35.21,1400,NA,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88.915,98.141,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0587",NA,"hzn",2018,247,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,87.0455,102.665,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0588",NA,"hzn",2016,188,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,85.2751,96.8698000000001,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0589",NA,"hzn",2016,188,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.244,95.9443000000001,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0590",NA,"hzn",2016,188,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.116,95.0375,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0591",NA,"hzn",2016,188,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,84.7112,96.1696,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0592",NA,"hzn",2016,252,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,83.7787,96.5968,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0593",NA,"hzn",2018,256,78,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67.9624,96.8318,"Drenthe","hzn","Droog natuurlijk terrein","Moerig op zand"
"dr0594",NA,"hzn",2018,256,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,67.738,95.918,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0595",NA,"hzn",2016,259,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,69.3413,95.1712999999999,"Drenthe","hzn","Droog natuurlijk terrein","Moerig op zand"
"dr0596",NA,"hzn",2004,265,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,68.6705,93.5211000000001,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0597",NA,"hzn",2016,259,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69.9852,93.6864,"Drenthe","hzn","Droog natuurlijk terrein","Moerig op zand"
"dr0598",NA,"hzn",2019,221,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,74.84,96.498,"Drenthe","hzn","Droog natuurlijk terrein","Moerig op zand"
"dr0599",NA,"hzn",2019,263,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.915,90.802,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0600",NA,"hzn",2018,234,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.7037,91.5591,"Drenthe","hzn","Droog natuurlijk terrein","Moerig op zand"
"dr0601",NA,"hzn",2016,263,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75.055,88.978,"Drenthe","hzn","Droog natuurlijk terrein","Moerig op zand"
"dr0602",NA,"hzn",2004,254,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.37,85.7919,"Drenthe","hzn","Bos","Zand"
"dr0603",NA,"hzn",2015,203,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.3502,85.9284,"Drenthe","hzn","Bos","Zand"
"dr0604",NA,"hzn",2018,260,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,66.9465,85.2365,"Drenthe","hzn","Bos","Zand"
"dr0605",NA,"hzn",2016,249,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,68.968,82.764,"Drenthe","hzn","Bos","Zand"
"dr0606",NA,"hzn",2018,260,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,67.534,81.583,"Drenthe","hzn","Nat natuurlijk terrein","Zand"
"dr0607",NA,"hzn",2004,272,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,66.8999,80.5788,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0608",NA,"hzn",2019,261,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,68.012,80.358,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0609",NA,"hzn",2018,255,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62.892,81.846,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0610",NA,"hzn",2019,261,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,64.09,81.59,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0611",NA,"hzn",2018,247,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.102,91.131,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0612",NA,"hzn",2019,246,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,96.332,90.952,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0613",NA,"hzn",2019,246,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.811,90.462,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0614",NA,"hzn",2016,257,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,99.1511,80.6371,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0615",NA,"hzn",2019,260,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,109.509,69.116,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0616",NA,"hzn",2004,273,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,109.2501,68.4135,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0619",NA,"hzn",2016,270,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,112.1047,60.7401,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0620",NA,"hzn",2018,257,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,113.042,60.313,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0621",NA,"hzn",2016,270,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,110.6934,60.2544,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0622",NA,"hzn",2018,261,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,110.6469,59.4044,"Drenthe","hzn","Nat natuurlijk terrein","Veen"
"dr0623",NA,"hzn",2016,270,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,111.9239,59.4160000000001,"Drenthe","hzn","Droog natuurlijk terrein","Moerig op zand"
"dr0624",NA,"hzn",2018,263,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,113.0167,59.3219,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0625",NA,"hzn",2019,260,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110.992,58.4930000000001,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0626",NA,"hzn",2018,262,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111.867,58.5372,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0627",NA,"hzn",2016,270,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,112.9696,58.4729999999999,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0628",NA,"hzn",2016,270,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,110.0277,57.1466,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0629",NA,"hzn",2016,270,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,111.9805,57.057,"Drenthe","hzn","Water","Veen"
"dr0630",NA,"hzn",2016,270,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,109.0161,57.722,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0631",NA,"hzn",2016,270,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,110.8708,61.7559,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0632",NA,"hzn",2018,268,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,110.2655,61.3355,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0633",NA,"hzn",2019,261,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,67.866,80.898,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0634",NA,"hzn",2016,263,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,74.0595,90.2068,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0635",NA,"hzn",2018,234,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.811,91.63,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0636",NA,"hzn",2019,247,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,89.029,93.562,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0637",NA,"hzn",2016,223,19,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,90.1363,94.1211,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0638",NA,"hzn",2016,187,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70.7534,95.7919,"Drenthe","hzn","Droog natuurlijk terrein","Moerig op zand"
"dr0639",NA,"hzn",2019,261,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,67.512,80.521,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0640",NA,"hzn",2018,227,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.3223,98.9358999999999,"Drenthe","hzn","Bos","Zand"
"dr0641",NA,"hzn",2018,247,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,95.327,90.395,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0642",NA,"hzn",2019,246,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,94.658,90.907,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0643",NA,"hzn",2016,249,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68.184,81.394,"Drenthe","hzn","Nat natuurlijk terrein","Zand"
"dr0644",NA,"hzn",2016,272,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,72.3735,94.6237999999999,"Drenthe","hzn","Droog natuurlijk terrein","Moerig op zand"
"dr0645",NA,"hzn",2016,263,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,76.3091,91.2417000000001,"Drenthe","hzn","Droog natuurlijk terrein","Moerig op zand"
"dr0646",NA,"hzn",2018,239,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.056,89.1023,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0647",NA,"hzn",2018,226,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,73.7286,107.6327,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0648",NA,"hzn",2018,269,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,75.9773,102.6892,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0649",NA,"hzn",2016,242,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,75.3811,102.2903,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0650",NA,"hzn",2016,188,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,84.8273,95.0757,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0651",NA,"hzn",2019,268,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67.743,96.52,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0652",NA,"hzn",2016,229,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110.2228,69.1595,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0653",NA,"hzn",2019,231,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,109.724,68.708,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0654",NA,"hzn",2018,247,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.674,91.487,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0655",NA,"hzn",2018,228,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,69.7075,83.5677,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0656",NA,"hzn",2018,228,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,69.258,83.302,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0657",NA,"hzn",2016,243,78,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74.9514,103.4908,"Drenthe","hzn","Bos","Zand"
